2025-08-21 09:03:19,778-DEBUG-root-6004::logging_config::logger|188:: Log file created: 'Log\AGLMSCGPE09EKBH\TIR__20250821090319770.log'
2025-08-21 09:03:19,778-INFO-root-6004::base::Start|1175:: TIR Version: 1.20.30
2025-08-21 09:03:19,779-INFO-root-6004::base::Start|1176:: Starting the browser
2025-08-21 09:03:32,445-INFO-root-6004::base::get_url|1274:: Page is ready!
2025-08-21 09:03:32,454-INFO-root-6004::base::Start|1242:: Browser maximized to 1936x1048
2025-08-21 09:03:32,455-INFO-root-6004::base::Start|1244:: Screen size is different from default used in headless mode
2025-08-21 09:03:32,498-INFO-root-6004::webapp_internal::Setup|240:: ***System Info*** in Setup():
2025-08-21 09:03:32,501-DEBUG-root-6004::psutil_info::system_info|5:: CPU USAGE: 55.1%
2025-08-21 09:03:32,502-DEBUG-root-6004::psutil_info::system_info|6:: MEMORY USAGE: 88.2%
2025-08-21 09:03:32,503-DEBUG-root-6004::psutil_info::system_info|7:: MEMORY AVAILABLE: 11.79%
2025-08-21 09:03:32,513-INFO-root-6004::base::webapp_shadowroot|1374:: Webapp: 10.1.2-RC12
2025-08-21 09:03:32,513-INFO-root-6004::webapp_internal::filling_initial_program|437:: Filling Initial Program: "SIGACOM"
2025-08-21 09:03:32,514-DEBUG-root-6004::webapp_internal::wait_element|7652:: Waiting for element
2025-08-21 09:03:32,562-DEBUG-root-6004::webapp_internal::wait_element|7682:: Element found! Waiting for element to be displayed.
2025-08-21 09:03:32,784-DEBUG-root-6004::base::click|189:: Click Type: ClickType.JS
2025-08-21 09:03:32,795-DEBUG-root-6004::webapp_internal::try_send_keys|8005:: Trying to send keys to element using technique 0
2025-08-21 09:03:33,195-DEBUG-root-6004::webapp_internal::get_web_value|3193:: Current value: SIGACOM
2025-08-21 09:03:33,197-INFO-root-6004::webapp_internal::filling_server_environment|451:: Filling Server Environment: "CG7XJ1_HMG"
2025-08-21 09:03:33,197-DEBUG-root-6004::webapp_internal::wait_element|7652:: Waiting for element
2025-08-21 09:03:33,253-DEBUG-root-6004::webapp_internal::wait_element|7682:: Element found! Waiting for element to be displayed.
2025-08-21 09:03:33,461-DEBUG-root-6004::base::click|189:: Click Type: ClickType.JS
2025-08-21 09:03:33,470-DEBUG-root-6004::webapp_internal::try_send_keys|8005:: Trying to send keys to element using technique 0
2025-08-21 09:03:33,832-DEBUG-root-6004::webapp_internal::get_web_value|3193:: Current value: CG7XJ1_HMG
2025-08-21 09:03:33,875-DEBUG-root-6004::base::click|189:: Click Type: ClickType.JS
2025-08-21 09:03:33,893-DEBUG-root-6004::webapp_internal::user_screen|507:: Filling user screen
2025-08-21 09:03:42,579-DEBUG-root-6004::webapp_internal::wait_element_timeout|7755:: Element found! Waiting for element to be displayed.
2025-08-21 09:03:42,654-DEBUG-root-6004::base::scroll_to_element|750:: ********Warining scroll_to_element exception: Message: TypeError: can't access property "scrollIntoView", arguments[0] is null
*********
2025-08-21 09:03:43,326-INFO-root-6004::webapp_internal::user_screen|549:: Filling User
2025-08-21 09:03:43,362-DEBUG-root-6004::base::double_click|256:: Click Type: ClickType.SELENIUM
2025-08-21 09:03:43,589-DEBUG-root-6004::webapp_internal::get_web_value|3193:: Current value: BRUNO.ROCHA
2025-08-21 09:03:43,640-INFO-root-6004::webapp_internal::user_screen|609:: Filling Password
