2025-08-21 10:43:50,660-DEBUG-root-28108::logging_config::logger|188:: Log file created: 'Log\AGLMSCGPE09EKBH\TIR__20250821104350653.log'
2025-08-21 10:43:50,661-INFO-root-28108::base::Start|1175:: TIR Version: 1.20.30
2025-08-21 10:43:50,661-INFO-root-28108::base::Start|1176:: Starting the browser
2025-08-21 10:44:03,326-INFO-root-28108::base::get_url|1274:: Page is ready!
2025-08-21 10:44:03,345-INFO-root-28108::base::Start|1242:: Browser maximized to 1936x1048
2025-08-21 10:44:03,357-INFO-root-28108::base::Start|1244:: Screen size is different from default used in headless mode
2025-08-21 10:44:03,415-INFO-root-28108::webapp_internal::Setup|240:: ***System Info*** in Setup():
2025-08-21 10:44:03,417-DEBUG-root-28108::psutil_info::system_info|5:: CPU USAGE: 83.2%
2025-08-21 10:44:03,419-DEBUG-root-28108::psutil_info::system_info|6:: MEMORY USAGE: 92.3%
2025-08-21 10:44:03,419-DEBUG-root-28108::psutil_info::system_info|7:: MEMORY AVAILABLE: 7.76%
2025-08-21 10:44:03,431-INFO-root-28108::base::webapp_shadowroot|1374:: Webapp: 10.1.2-RC12
2025-08-21 10:44:03,432-INFO-root-28108::webapp_internal::filling_initial_program|437:: Filling Initial Program: "SIGACOM"
2025-08-21 10:44:03,432-DEBUG-root-28108::webapp_internal::wait_element|7652:: Waiting for element
2025-08-21 10:44:03,483-DEBUG-root-28108::webapp_internal::wait_element|7682:: Element found! Waiting for element to be displayed.
2025-08-21 10:44:03,805-DEBUG-root-28108::base::click|189:: Click Type: ClickType.JS
2025-08-21 10:44:03,896-DEBUG-root-28108::webapp_internal::try_send_keys|8005:: Trying to send keys to element using technique 0
2025-08-21 10:44:04,636-DEBUG-root-28108::webapp_internal::get_web_value|3193:: Current value: SIGACOM
2025-08-21 10:44:04,636-INFO-root-28108::webapp_internal::filling_server_environment|451:: Filling Server Environment: "CG7XJ1_HMG"
2025-08-21 10:44:04,636-DEBUG-root-28108::webapp_internal::wait_element|7652:: Waiting for element
2025-08-21 10:44:04,694-DEBUG-root-28108::webapp_internal::wait_element|7682:: Element found! Waiting for element to be displayed.
2025-08-21 10:44:04,885-DEBUG-root-28108::base::click|189:: Click Type: ClickType.JS
2025-08-21 10:44:04,891-DEBUG-root-28108::webapp_internal::try_send_keys|8005:: Trying to send keys to element using technique 0
2025-08-21 10:44:05,260-DEBUG-root-28108::webapp_internal::get_web_value|3193:: Current value: CG7XJ1_HMG
2025-08-21 10:44:05,300-DEBUG-root-28108::base::click|189:: Click Type: ClickType.JS
2025-08-21 10:44:05,317-DEBUG-root-28108::webapp_internal::user_screen|507:: Filling user screen
2025-08-21 10:44:12,795-DEBUG-root-28108::webapp_internal::wait_element_timeout|7755:: Element found! Waiting for element to be displayed.
2025-08-21 10:44:12,858-DEBUG-root-28108::base::scroll_to_element|750:: ********Warining scroll_to_element exception: Message: TypeError: can't access property "scrollIntoView", arguments[0] is null
*********
2025-08-21 10:44:13,189-INFO-root-28108::webapp_internal::user_screen|549:: Filling User
2025-08-21 10:44:13,212-DEBUG-root-28108::base::double_click|256:: Click Type: ClickType.SELENIUM
2025-08-21 10:44:13,456-DEBUG-root-28108::webapp_internal::get_web_value|3193:: Current value: BRUNO.ROCHA
2025-08-21 10:44:13,494-INFO-root-28108::webapp_internal::user_screen|609:: Filling Password
2025-08-21 10:44:13,529-DEBUG-root-28108::base::click|189:: Click Type: ClickType.JS
2025-08-21 10:44:13,621-DEBUG-root-28108::webapp_internal::get_web_value|3193:: Current value: 123
2025-08-21 10:44:13,621-DEBUG-root-28108::webapp_internal::wait_blocker|2399:: Waiting blocker to continue...
2025-08-21 10:44:13,663-DEBUG-root-28108::webapp_internal::wait_blocker|2424:: Blocker status: None
2025-08-21 10:44:13,776-DEBUG-root-28108::webapp_internal::wait_blocker|2399:: Waiting blocker to continue...
2025-08-21 10:44:13,852-DEBUG-root-28108::webapp_internal::wait_blocker|2424:: Blocker status: None
2025-08-21 10:44:13,853-DEBUG-root-28108::webapp_internal::send_action|10482:: Trying to send action
2025-08-21 10:44:13,932-DEBUG-root-28108::base::click|189:: Click Type: ClickType.JS
2025-08-21 10:44:15,044-DEBUG-root-28108::webapp_internal::send_action|10523:: send_action method result = True
2025-08-21 10:44:15,045-DEBUG-root-28108::webapp_internal::send_action|10524:: send_action selenium status: False
2025-08-21 10:44:15,656-DEBUG-root-28108::base::scroll_to_element|750:: ********Warining scroll_to_element exception: Message: TypeError: can't access property "scrollIntoView", arguments[0] is null
*********
2025-08-21 10:44:15,732-INFO-root-28108::webapp_internal::filling_date|867:: Filling Date: "21/08/2025"
2025-08-21 10:44:15,732-DEBUG-root-28108::webapp_internal::wait_blocker|2399:: Waiting blocker to continue...
2025-08-21 10:44:15,817-DEBUG-root-28108::webapp_internal::wait_blocker|2424:: Blocker status: None
2025-08-21 10:44:15,821-DEBUG-root-28108::base::click|189:: Click Type: ClickType.JS
2025-08-21 10:44:15,857-DEBUG-root-28108::webapp_internal::try_send_keys|8005:: Trying to send keys to element using technique 1
2025-08-21 10:44:15,926-DEBUG-root-28108::webapp_internal::get_web_value|3193:: Current value: 21/08/2025
2025-08-21 10:44:17,063-INFO-root-28108::webapp_internal::filling_group|920:: Filling Group: "01"
2025-08-21 10:44:17,064-DEBUG-root-28108::webapp_internal::wait_blocker|2399:: Waiting blocker to continue...
2025-08-21 10:44:17,125-DEBUG-root-28108::webapp_internal::wait_blocker|2424:: Blocker status: None
2025-08-21 10:44:17,135-DEBUG-root-28108::base::click|189:: Click Type: ClickType.JS
2025-08-21 10:44:17,260-DEBUG-root-28108::webapp_internal::get_web_value|3193:: Current value: 01
2025-08-21 10:44:18,361-INFO-root-28108::webapp_internal::filling_branch|1011:: Filling Branch: "01011001"
2025-08-21 10:44:18,362-DEBUG-root-28108::webapp_internal::wait_blocker|2399:: Waiting blocker to continue...
2025-08-21 10:44:18,423-DEBUG-root-28108::webapp_internal::wait_blocker|2424:: Blocker status: None
2025-08-21 10:44:18,427-DEBUG-root-28108::base::click|189:: Click Type: ClickType.JS
2025-08-21 10:44:18,507-DEBUG-root-28108::webapp_internal::get_web_value|3193:: Current value: 01011001
2025-08-21 10:44:19,947-INFO-root-28108::webapp_internal::environment_screen|784:: Clicking on Button
2025-08-21 10:44:19,947-DEBUG-root-28108::webapp_internal::wait_blocker|2399:: Waiting blocker to continue...
2025-08-21 10:44:20,011-DEBUG-root-28108::webapp_internal::wait_blocker|2424:: Blocker status: None
2025-08-21 10:44:20,016-DEBUG-root-28108::base::click|189:: Click Type: ClickType.JS
2025-08-21 10:44:21,030-DEBUG-root-28108::base::click|189:: Click Type: ClickType.JS
2025-08-21 10:44:22,066-DEBUG-root-28108::base::click|189:: Click Type: ClickType.JS
2025-08-21 10:44:23,083-DEBUG-root-28108::base::click|189:: Click Type: ClickType.JS
2025-08-21 10:44:24,100-DEBUG-root-28108::base::click|189:: Click Type: ClickType.JS
2025-08-21 10:44:25,130-DEBUG-root-28108::base::click|189:: Click Type: ClickType.JS
2025-08-21 10:44:26,164-DEBUG-root-28108::webapp_internal::close_screen_before_menu|370:: Closing screen before the menu
2025-08-21 10:44:26,217-DEBUG-root-28108::webapp_internal::close_warning_screen|1449:: Closing warning screen!
2025-08-21 10:44:27,417-DEBUG-root-28108::webapp_internal::check_screen_element|1255:: Checking screen element: "Atenção": True
2025-08-21 10:44:27,670-DEBUG-root-28108::webapp_internal::wait_element_timeout|7755:: Element found! Waiting for element to be displayed.
2025-08-21 10:44:27,826-DEBUG-root-28108::webapp_internal::wait_blocker|2399:: Waiting blocker to continue...
2025-08-21 10:44:28,051-DEBUG-root-28108::webapp_internal::wait_blocker|2424:: Blocker status: False
2025-08-21 10:44:28,051-DEBUG-root-28108::webapp_internal::send_action|10482:: Trying to send action
2025-08-21 10:44:28,055-DEBUG-root-28108::base::click|189:: Click Type: ClickType.JS
2025-08-21 10:44:29,096-DEBUG-root-28108::webapp_internal::send_action|10523:: send_action method result = True
2025-08-21 10:44:29,098-DEBUG-root-28108::webapp_internal::send_action|10524:: send_action selenium status: False
2025-08-21 10:44:29,098-DEBUG-root-28108::webapp_internal::close_coin_screen|1385:: Closing coin screen!
2025-08-21 10:44:29,700-DEBUG-root-28108::base::click|189:: Click Type: ClickType.JS
2025-08-21 10:44:29,766-DEBUG-root-28108::webapp_internal::close_warning_screen|1449:: Closing warning screen!
2025-08-21 10:44:30,833-DEBUG-root-28108::webapp_internal::check_screen_element|1255:: Checking screen element: "Atenção": False
2025-08-21 10:44:30,844-DEBUG-root-28108::webapp_internal::close_coin_screen|1385:: Closing coin screen!
2025-08-21 10:44:31,016-DEBUG-root-28108::webapp_internal::close_warning_screen|1449:: Closing warning screen!
2025-08-21 10:44:32,125-DEBUG-root-28108::webapp_internal::check_screen_element|1255:: Checking screen element: "Atenção": False
2025-08-21 10:44:32,139-DEBUG-root-28108::webapp_internal::close_coin_screen|1385:: Closing coin screen!
2025-08-21 10:44:32,439-INFO-root-28108::webapp_internal::set_log_info|1582:: Getting log info
2025-08-21 10:44:32,439-INFO-root-28108::webapp_internal::SetLateralMenu|4144:: Navigating lateral menu: Ajuda > Sobre
2025-08-21 10:44:32,468-DEBUG-root-28108::webapp_internal::wait_element|7652:: Waiting for element
2025-08-21 10:44:32,539-DEBUG-root-28108::webapp_internal::wait_element|7682:: Element found! Waiting for element to be displayed.
2025-08-21 10:44:32,815-INFO-root-28108::webapp_internal::SetLateralMenu|4163:: Menu item: "Ajuda"
2025-08-21 10:44:32,819-DEBUG-root-28108::webapp_internal::wait_blocker|2399:: Waiting blocker to continue...
2025-08-21 10:44:32,989-DEBUG-root-28108::webapp_internal::wait_blocker|2424:: Blocker status: False
2025-08-21 10:44:33,596-DEBUG-root-28108::webapp_internal::wait_element_timeout|7755:: Element found! Waiting for element to be displayed.
2025-08-21 10:44:34,187-DEBUG-root-28108::webapp_internal::wait_blocker|2399:: Waiting blocker to continue...
2025-08-21 10:44:34,278-DEBUG-root-28108::webapp_internal::wait_blocker|2424:: Blocker status: False
2025-08-21 10:44:36,576-INFO-root-28108::webapp_internal::SetLateralMenu|4163:: Menu item: "Sobre"
2025-08-21 10:44:36,576-DEBUG-root-28108::webapp_internal::wait_blocker|2399:: Waiting blocker to continue...
2025-08-21 10:44:36,681-DEBUG-root-28108::webapp_internal::wait_blocker|2424:: Blocker status: False
2025-08-21 10:44:37,475-DEBUG-root-28108::webapp_internal::wait_element_timeout|7755:: Element found! Waiting for element to be displayed.
2025-08-21 10:44:38,247-DEBUG-root-28108::webapp_internal::wait_blocker|2399:: Waiting blocker to continue...
2025-08-21 10:44:38,365-DEBUG-root-28108::webapp_internal::wait_blocker|2424:: Blocker status: False
2025-08-21 10:44:41,418-DEBUG-root-28108::webapp_internal::wait_blocker|2399:: Waiting blocker to continue...
2025-08-21 10:44:41,515-DEBUG-root-28108::webapp_internal::wait_blocker|2424:: Blocker status: False
2025-08-21 10:44:41,624-DEBUG-root-28108::webapp_internal::wait_element|7652:: Waiting for element
2025-08-21 10:44:41,697-DEBUG-root-28108::webapp_internal::wait_element|7682:: Element found! Waiting for element to be displayed.
2025-08-21 10:44:41,943-INFO-root-28108::webapp_internal::SetButton|4404:: Clicking on Fechar
2025-08-21 10:44:41,943-DEBUG-root-28108::webapp_internal::wait_blocker|2399:: Waiting blocker to continue...
2025-08-21 10:44:42,058-DEBUG-root-28108::webapp_internal::wait_blocker|2424:: Blocker status: False
2025-08-21 10:44:42,292-DEBUG-root-28108::webapp_internal::wait_element_timeout|7755:: Element found! Waiting for element to be displayed.
2025-08-21 10:44:42,438-DEBUG-root-28108::webapp_internal::SetButton|4441:: ***System Info*** Before Clicking on button:Fechar
2025-08-21 10:44:42,438-DEBUG-root-28108::psutil_info::system_info|5:: CPU USAGE: 54.3%
2025-08-21 10:44:42,438-DEBUG-root-28108::psutil_info::system_info|6:: MEMORY USAGE: 88.9%
2025-08-21 10:44:42,438-DEBUG-root-28108::psutil_info::system_info|7:: MEMORY AVAILABLE: 11.15%
2025-08-21 10:44:42,657-DEBUG-root-28108::webapp_internal::wait_element_timeout|7755:: Element found! Waiting for element to be displayed.
2025-08-21 10:44:42,924-DEBUG-root-28108::webapp_internal::wait_blocker|2399:: Waiting blocker to continue...
2025-08-21 10:44:43,026-DEBUG-root-28108::webapp_internal::wait_blocker|2424:: Blocker status: False
2025-08-21 10:44:43,026-DEBUG-root-28108::webapp_internal::send_action|10482:: Trying to send action
2025-08-21 10:44:43,028-DEBUG-root-28108::base::click|189:: Click Type: ClickType.JS
2025-08-21 10:44:44,065-DEBUG-root-28108::webapp_internal::send_action|10523:: send_action method result = True
2025-08-21 10:44:44,066-DEBUG-root-28108::webapp_internal::send_action|10524:: send_action selenium status: False
2025-08-21 10:44:44,066-DEBUG-root-28108::webapp_internal::SetButton|4643:: ***System Info*** After Clicking on button:
2025-08-21 10:44:44,067-DEBUG-root-28108::psutil_info::system_info|5:: CPU USAGE: 50.5%
2025-08-21 10:44:44,067-DEBUG-root-28108::psutil_info::system_info|6:: MEMORY USAGE: 89.0%
2025-08-21 10:44:44,068-DEBUG-root-28108::psutil_info::system_info|7:: MEMORY AVAILABLE: 11.01%
2025-08-21 10:44:44,068-DEBUG-root-28108::webapp_internal::wait_element|7652:: Waiting for element
2025-08-21 10:44:44,230-INFO-root-28108::webapp_internal::set_program|1750:: Setting program: MATA010
2025-08-21 10:44:44,252-DEBUG-root-28108::webapp_internal::wait_element|7652:: Waiting for element
2025-08-21 10:44:44,415-DEBUG-root-28108::webapp_internal::wait_element|7682:: Element found! Waiting for element to be displayed.
2025-08-21 10:44:44,692-DEBUG-root-28108::base::double_click|256:: Click Type: ClickType.SELENIUM
2025-08-21 10:44:45,235-DEBUG-root-28108::webapp_internal::get_web_value|3193:: Current value: MATA010
2025-08-21 10:44:45,348-DEBUG-root-28108::webapp_internal::wait_blocker|2399:: Waiting blocker to continue...
2025-08-21 10:44:45,433-DEBUG-root-28108::webapp_internal::wait_blocker|2424:: Blocker status: False
2025-08-21 10:44:45,433-DEBUG-root-28108::webapp_internal::send_action|10482:: Trying to send action
2025-08-21 10:44:45,450-DEBUG-root-28108::base::click|189:: Click Type: ClickType.JS
2025-08-21 10:44:46,498-DEBUG-root-28108::webapp_internal::send_action|10523:: send_action method result = True
2025-08-21 10:44:46,498-DEBUG-root-28108::webapp_internal::send_action|10524:: send_action selenium status: False
2025-08-21 10:44:46,498-DEBUG-root-28108::webapp_internal::wait_element_is_not_displayed|7586:: Waiting for element to disappear
2025-08-21 10:44:46,514-DEBUG-root-28108::webapp_internal::close_news_screen|1509:: Closing news screen!
2025-08-21 10:44:46,520-INFO-root-28108::webapp_internal::SetButton|4404:: Clicking on Incluir
2025-08-21 10:44:46,520-DEBUG-root-28108::webapp_internal::wait_blocker|2399:: Waiting blocker to continue...
2025-08-21 10:44:46,546-DEBUG-root-28108::webapp_internal::wait_blocker|2424:: Blocker status: None
2025-08-21 10:44:50,148-DEBUG-root-28108::webapp_internal::wait_element_timeout|7755:: Element found! Waiting for element to be displayed.
2025-08-21 10:44:50,829-DEBUG-root-28108::webapp_internal::SetButton|4441:: ***System Info*** Before Clicking on button:Incluir
2025-08-21 10:44:50,830-DEBUG-root-28108::psutil_info::system_info|5:: CPU USAGE: 52.7%
2025-08-21 10:44:50,832-DEBUG-root-28108::psutil_info::system_info|6:: MEMORY USAGE: 89.0%
2025-08-21 10:44:50,833-DEBUG-root-28108::psutil_info::system_info|7:: MEMORY AVAILABLE: 10.99%
2025-08-21 10:44:51,577-DEBUG-root-28108::webapp_internal::wait_element_timeout|7755:: Element found! Waiting for element to be displayed.
2025-08-21 10:44:52,343-DEBUG-root-28108::webapp_internal::wait_blocker|2399:: Waiting blocker to continue...
2025-08-21 10:44:52,503-DEBUG-root-28108::webapp_internal::wait_blocker|2424:: Blocker status: False
2025-08-21 10:44:52,503-DEBUG-root-28108::webapp_internal::send_action|10482:: Trying to send action
2025-08-21 10:44:52,506-DEBUG-root-28108::base::click|189:: Click Type: ClickType.JS
2025-08-21 10:44:53,564-DEBUG-root-28108::webapp_internal::send_action|10523:: send_action method result = True
2025-08-21 10:44:53,564-DEBUG-root-28108::webapp_internal::send_action|10524:: send_action selenium status: False
2025-08-21 10:44:53,566-DEBUG-root-28108::webapp_internal::SetButton|4643:: ***System Info*** After Clicking on button:
2025-08-21 10:44:53,566-DEBUG-root-28108::psutil_info::system_info|5:: CPU USAGE: 36.1%
2025-08-21 10:44:53,566-DEBUG-root-28108::psutil_info::system_info|6:: MEMORY USAGE: 89.1%
2025-08-21 10:44:53,568-DEBUG-root-28108::psutil_info::system_info|7:: MEMORY AVAILABLE: 10.92%
