2025-08-21 15:26:15,467-DEBUG-root-25612::webapp_internal::wait_element|7646:: Waiting for element
2025-08-21 15:26:16,638-DEBUG-root-25612::webapp_internal::wait_element|7676:: Element found! Waiting for element to be displayed.
2025-08-21 15:26:17,738-INFO-root-25612::webapp_internal::input_value|2894:: Looking for element: B1_XCAT2
2025-08-21 15:26:19,369-INFO-root-25612::webapp_internal::input_value|2904:: Element: B1_XCAT2 Found!
2025-08-21 15:26:19,369-INFO-root-25612::webapp_internal::input_value|2906:: Filling element: B1_XCAT2
2025-08-21 15:26:19,488-DEBUG-root-25612::webapp_internal::get_web_value|3187:: Current value:   
2025-08-21 15:26:19,620-DEBUG-root-25612::base::double_click|256:: Click Type: ClickType.SELENIUM
2025-08-21 15:26:22,652-DEBUG-root-25612::webapp_internal::get_web_value|3187:: Current value: 28
2025-08-21 15:26:22,652-INFO-root-25612::webapp_internal::input_value|3014:: Current field value: 28
2025-08-21 15:26:22,683-DEBUG-root-25612::webapp_internal::wait_blocker|2399:: Waiting blocker to continue...
2025-08-21 15:26:23,211-DEBUG-root-25612::webapp_internal::wait_blocker|2424:: Blocker status: None
2025-08-21 15:26:23,211-DEBUG-root-25612::webapp_internal::wait_element|7646:: Waiting for element
2025-08-21 15:26:25,282-DEBUG-root-25612::webapp_internal::wait_element|7676:: Element found! Waiting for element to be displayed.
2025-08-21 15:26:26,144-INFO-root-25612::webapp_internal::input_value|2894:: Looking for element: B1_XGRP1
2025-08-21 15:26:27,400-INFO-root-25612::webapp_internal::input_value|2904:: Element: B1_XGRP1 Found!
2025-08-21 15:26:27,400-INFO-root-25612::webapp_internal::input_value|2906:: Filling element: B1_XGRP1
2025-08-21 15:26:27,483-DEBUG-root-25612::webapp_internal::get_web_value|3187:: Current value:    
2025-08-21 15:26:27,581-DEBUG-root-25612::base::double_click|256:: Click Type: ClickType.SELENIUM
2025-08-21 15:26:30,532-DEBUG-root-25612::webapp_internal::get_web_value|3187:: Current value: 000
2025-08-21 15:26:30,532-INFO-root-25612::webapp_internal::input_value|3014:: Current field value: 000
2025-08-21 15:26:30,565-DEBUG-root-25612::webapp_internal::wait_blocker|2399:: Waiting blocker to continue...
2025-08-21 15:26:31,015-DEBUG-root-25612::webapp_internal::wait_blocker|2424:: Blocker status: None
2025-08-21 15:26:31,015-DEBUG-root-25612::webapp_internal::wait_element|7646:: Waiting for element
2025-08-21 15:26:32,915-DEBUG-root-25612::webapp_internal::wait_element|7676:: Element found! Waiting for element to be displayed.
2025-08-21 15:26:33,960-INFO-root-25612::webapp_internal::input_value|2894:: Looking for element: B1_XGRP2
2025-08-21 15:26:35,504-INFO-root-25612::webapp_internal::input_value|2904:: Element: B1_XGRP2 Found!
2025-08-21 15:26:35,505-INFO-root-25612::webapp_internal::input_value|2906:: Filling element: B1_XGRP2
2025-08-21 15:26:35,607-DEBUG-root-25612::webapp_internal::get_web_value|3187:: Current value:   
2025-08-21 15:26:35,755-DEBUG-root-25612::base::double_click|256:: Click Type: ClickType.SELENIUM
2025-08-21 15:26:39,189-DEBUG-root-25612::webapp_internal::get_web_value|3187:: Current value: 00
2025-08-21 15:26:39,192-INFO-root-25612::webapp_internal::input_value|3014:: Current field value: 00
2025-08-21 15:26:39,345-DEBUG-root-25612::webapp_internal::wait_blocker|2399:: Waiting blocker to continue...
2025-08-21 15:26:40,761-DEBUG-root-25612::webapp_internal::wait_blocker|2424:: Blocker status: None
2025-08-21 15:26:40,779-DEBUG-root-25612::webapp_internal::wait_element|7646:: Waiting for element
2025-08-21 15:26:43,316-DEBUG-root-25612::webapp_internal::wait_element|7676:: Element found! Waiting for element to be displayed.
2025-08-21 15:26:44,665-INFO-root-25612::webapp_internal::input_value|2894:: Looking for element: B1_XSKU
2025-08-21 15:26:46,254-INFO-root-25612::webapp_internal::input_value|2904:: Element: B1_XSKU Found!
2025-08-21 15:26:46,255-INFO-root-25612::webapp_internal::input_value|2906:: Filling element: B1_XSKU
2025-08-21 15:26:46,351-DEBUG-root-25612::webapp_internal::get_web_value|3187:: Current value: 07280000025611 
2025-08-21 15:26:46,466-DEBUG-root-25612::base::double_click|256:: Click Type: ClickType.SELENIUM
2025-08-21 15:26:49,620-DEBUG-root-25612::webapp_internal::get_web_value|3187:: Current value: 07280000025589
2025-08-21 15:26:49,620-INFO-root-25612::webapp_internal::input_value|3014:: Current field value: 07280000025589
2025-08-21 15:26:49,776-DEBUG-root-25612::webapp_internal::wait_blocker|2399:: Waiting blocker to continue...
2025-08-21 15:26:50,414-DEBUG-root-25612::webapp_internal::wait_blocker|2424:: Blocker status: None
2025-08-21 15:26:50,415-DEBUG-root-25612::webapp_internal::wait_element|7646:: Waiting for element
