2025-08-21 09:50:02,104-DEBUG-root-26344::logging_config::logger|188:: Log file created: 'Log\AGLMSCGPE09EKBH\TIR__20250821095002094.log'
2025-08-21 09:50:02,104-INFO-root-26344::base::Start|1175:: TIR Version: 1.20.30
2025-08-21 09:50:02,105-INFO-root-26344::base::Start|1176:: Starting the browser
2025-08-21 09:50:13,072-INFO-root-26344::base::get_url|1274:: Page is ready!
2025-08-21 09:50:13,075-INFO-root-26344::base::Start|1242:: Browser maximized to 1936x1048
2025-08-21 09:50:13,075-INFO-root-26344::base::Start|1244:: Screen size is different from default used in headless mode
2025-08-21 09:50:13,119-INFO-root-26344::webapp_internal::Setup|240:: ***System Info*** in Setup():
2025-08-21 09:50:13,121-DEBUG-root-26344::psutil_info::system_info|5:: CPU USAGE: 49.9%
2025-08-21 09:50:13,121-DEBUG-root-26344::psutil_info::system_info|6:: MEMORY USAGE: 89.5%
2025-08-21 09:50:13,122-DEBUG-root-26344::psutil_info::system_info|7:: MEMORY AVAILABLE: 10.45%
2025-08-21 09:50:13,129-INFO-root-26344::base::webapp_shadowroot|1374:: Webapp: 10.1.2-RC12
2025-08-21 09:50:13,129-INFO-root-26344::webapp_internal::filling_initial_program|437:: Filling Initial Program: "SIGAMDI"
2025-08-21 09:50:13,129-DEBUG-root-26344::webapp_internal::wait_element|7652:: Waiting for element
2025-08-21 09:50:13,163-DEBUG-root-26344::webapp_internal::wait_element|7682:: Element found! Waiting for element to be displayed.
2025-08-21 09:50:13,371-DEBUG-root-26344::base::click|189:: Click Type: ClickType.JS
2025-08-21 09:50:13,384-DEBUG-root-26344::webapp_internal::try_send_keys|8005:: Trying to send keys to element using technique 0
2025-08-21 09:50:13,761-DEBUG-root-26344::webapp_internal::get_web_value|3193:: Current value: SIGAMDI
2025-08-21 09:50:13,761-INFO-root-26344::webapp_internal::filling_server_environment|451:: Filling Server Environment: "CG7XJ1_HMG"
2025-08-21 09:50:13,761-DEBUG-root-26344::webapp_internal::wait_element|7652:: Waiting for element
2025-08-21 09:50:13,806-DEBUG-root-26344::webapp_internal::wait_element|7682:: Element found! Waiting for element to be displayed.
2025-08-21 09:50:13,998-DEBUG-root-26344::base::click|189:: Click Type: ClickType.JS
2025-08-21 09:50:14,005-DEBUG-root-26344::webapp_internal::try_send_keys|8005:: Trying to send keys to element using technique 0
2025-08-21 09:50:14,365-DEBUG-root-26344::webapp_internal::get_web_value|3193:: Current value: CG7XJ1_HMG
2025-08-21 09:50:14,408-DEBUG-root-26344::base::click|189:: Click Type: ClickType.JS
2025-08-21 09:50:14,427-DEBUG-root-26344::webapp_internal::user_screen|507:: Filling user screen
2025-08-21 09:50:24,631-DEBUG-root-26344::webapp_internal::wait_element_timeout|7755:: Element found! Waiting for element to be displayed.
2025-08-21 09:50:24,697-DEBUG-root-26344::base::scroll_to_element|750:: ********Warining scroll_to_element exception: Message: TypeError: can't access property "scrollIntoView", arguments[0] is null
*********
2025-08-21 09:50:25,104-INFO-root-26344::webapp_internal::user_screen|549:: Filling User
2025-08-21 09:50:25,138-DEBUG-root-26344::base::double_click|256:: Click Type: ClickType.SELENIUM
2025-08-21 09:50:25,360-DEBUG-root-26344::webapp_internal::get_web_value|3193:: Current value: BRUNO.ROCHA
2025-08-21 09:50:25,405-INFO-root-26344::webapp_internal::user_screen|609:: Filling Password
2025-08-21 09:50:25,451-DEBUG-root-26344::base::click|189:: Click Type: ClickType.JS
2025-08-21 09:50:25,604-DEBUG-root-26344::webapp_internal::get_web_value|3193:: Current value: 123
2025-08-21 09:50:25,604-DEBUG-root-26344::webapp_internal::wait_blocker|2399:: Waiting blocker to continue...
2025-08-21 09:50:25,657-DEBUG-root-26344::webapp_internal::wait_blocker|2424:: Blocker status: None
2025-08-21 09:50:25,756-DEBUG-root-26344::webapp_internal::wait_blocker|2399:: Waiting blocker to continue...
2025-08-21 09:50:25,782-DEBUG-root-26344::webapp_internal::wait_blocker|2424:: Blocker status: None
2025-08-21 09:50:25,782-DEBUG-root-26344::webapp_internal::send_action|10482:: Trying to send action
2025-08-21 09:50:25,805-DEBUG-root-26344::base::click|189:: Click Type: ClickType.JS
2025-08-21 09:50:26,899-DEBUG-root-26344::webapp_internal::send_action|10523:: send_action method result = True
2025-08-21 09:50:26,899-DEBUG-root-26344::webapp_internal::send_action|10524:: send_action selenium status: False
2025-08-21 09:50:28,015-DEBUG-root-26344::base::scroll_to_element|750:: ********Warining scroll_to_element exception: Message: TypeError: can't access property "scrollIntoView", arguments[0] is null
*********
2025-08-21 09:50:28,081-INFO-root-26344::webapp_internal::filling_date|867:: Filling Date: "21/08/2025"
2025-08-21 09:50:28,081-DEBUG-root-26344::webapp_internal::wait_blocker|2399:: Waiting blocker to continue...
2025-08-21 09:50:28,149-DEBUG-root-26344::webapp_internal::wait_blocker|2424:: Blocker status: None
2025-08-21 09:50:28,166-DEBUG-root-26344::base::click|189:: Click Type: ClickType.JS
2025-08-21 09:50:28,186-DEBUG-root-26344::webapp_internal::try_send_keys|8005:: Trying to send keys to element using technique 1
2025-08-21 09:50:28,249-DEBUG-root-26344::webapp_internal::get_web_value|3193:: Current value: 21/08/2025
2025-08-21 09:50:29,402-INFO-root-26344::webapp_internal::filling_group|920:: Filling Group: "01"
2025-08-21 09:50:29,402-DEBUG-root-26344::webapp_internal::wait_blocker|2399:: Waiting blocker to continue...
