2025-08-21 10:12:30,140-DEBUG-root-27272::logging_config::logger|188:: Log file created: 'Log\AGLMSCGPE09EKBH\TIR__20250821101230135.log'
2025-08-21 10:12:30,141-INFO-root-27272::base::Start|1175:: TIR Version: 1.20.30
2025-08-21 10:12:30,141-INFO-root-27272::base::Start|1176:: Starting the browser
2025-08-21 10:12:42,796-INFO-root-27272::base::get_url|1274:: Page is ready!
2025-08-21 10:12:42,802-INFO-root-27272::base::Start|1242:: Browser maximized to 1936x1048
2025-08-21 10:12:42,803-INFO-root-27272::base::Start|1244:: Screen size is different from default used in headless mode
2025-08-21 10:12:42,867-INFO-root-27272::webapp_internal::Setup|240:: ***System Info*** in Setup():
2025-08-21 10:12:42,867-DEBUG-root-27272::psutil_info::system_info|5:: CPU USAGE: 73.5%
2025-08-21 10:12:42,868-DEBUG-root-27272::psutil_info::system_info|6:: MEMORY USAGE: 86.2%
2025-08-21 10:12:42,869-DEBUG-root-27272::psutil_info::system_info|7:: MEMORY AVAILABLE: 13.76%
2025-08-21 10:12:42,877-INFO-root-27272::base::webapp_shadowroot|1374:: Webapp: 10.1.2-RC12
2025-08-21 10:12:42,878-INFO-root-27272::webapp_internal::filling_initial_program|437:: Filling Initial Program: "SIGACOM"
2025-08-21 10:12:42,878-DEBUG-root-27272::webapp_internal::wait_element|7652:: Waiting for element
2025-08-21 10:12:42,937-DEBUG-root-27272::webapp_internal::wait_element|7682:: Element found! Waiting for element to be displayed.
2025-08-21 10:12:43,203-DEBUG-root-27272::base::click|189:: Click Type: ClickType.JS
2025-08-21 10:12:43,214-DEBUG-root-27272::webapp_internal::try_send_keys|8005:: Trying to send keys to element using technique 0
2025-08-21 10:12:43,619-DEBUG-root-27272::webapp_internal::get_web_value|3193:: Current value: SIGACOM
2025-08-21 10:12:43,619-INFO-root-27272::webapp_internal::filling_server_environment|451:: Filling Server Environment: "CG7XJ1_HMG"
2025-08-21 10:12:43,620-DEBUG-root-27272::webapp_internal::wait_element|7652:: Waiting for element
2025-08-21 10:12:43,667-DEBUG-root-27272::webapp_internal::wait_element|7682:: Element found! Waiting for element to be displayed.
2025-08-21 10:12:43,868-DEBUG-root-27272::base::click|189:: Click Type: ClickType.JS
2025-08-21 10:12:43,874-DEBUG-root-27272::webapp_internal::try_send_keys|8005:: Trying to send keys to element using technique 0
2025-08-21 10:12:44,221-DEBUG-root-27272::webapp_internal::get_web_value|3193:: Current value: CG7XJ1_HMG
2025-08-21 10:12:44,253-DEBUG-root-27272::base::click|189:: Click Type: ClickType.JS
2025-08-21 10:12:44,272-DEBUG-root-27272::webapp_internal::user_screen|507:: Filling user screen
2025-08-21 10:12:51,728-DEBUG-root-27272::webapp_internal::wait_element_timeout|7755:: Element found! Waiting for element to be displayed.
2025-08-21 10:12:51,781-DEBUG-root-27272::base::scroll_to_element|750:: ********Warining scroll_to_element exception: Message: TypeError: can't access property "scrollIntoView", arguments[0] is null
*********
2025-08-21 10:12:52,108-INFO-root-27272::webapp_internal::user_screen|549:: Filling User
2025-08-21 10:12:52,132-DEBUG-root-27272::base::double_click|256:: Click Type: ClickType.SELENIUM
2025-08-21 10:12:52,360-DEBUG-root-27272::webapp_internal::get_web_value|3193:: Current value: BRUNO.ROCHA
2025-08-21 10:12:52,401-INFO-root-27272::webapp_internal::user_screen|609:: Filling Password
2025-08-21 10:12:52,433-DEBUG-root-27272::base::click|189:: Click Type: ClickType.JS
2025-08-21 10:12:52,534-DEBUG-root-27272::webapp_internal::get_web_value|3193:: Current value: 123
2025-08-21 10:12:52,534-DEBUG-root-27272::webapp_internal::wait_blocker|2399:: Waiting blocker to continue...
2025-08-21 10:12:52,573-DEBUG-root-27272::webapp_internal::wait_blocker|2424:: Blocker status: None
2025-08-21 10:12:52,672-DEBUG-root-27272::webapp_internal::wait_blocker|2399:: Waiting blocker to continue...
2025-08-21 10:12:52,715-DEBUG-root-27272::webapp_internal::wait_blocker|2424:: Blocker status: None
2025-08-21 10:12:52,715-DEBUG-root-27272::webapp_internal::send_action|10482:: Trying to send action
2025-08-21 10:12:52,715-DEBUG-root-27272::base::click|189:: Click Type: ClickType.JS
2025-08-21 10:12:53,795-DEBUG-root-27272::webapp_internal::send_action|10523:: send_action method result = True
2025-08-21 10:12:53,795-DEBUG-root-27272::webapp_internal::send_action|10524:: send_action selenium status: False
2025-08-21 10:12:54,758-DEBUG-root-27272::base::scroll_to_element|750:: ********Warining scroll_to_element exception: Message: TypeError: can't access property "scrollIntoView", arguments[0] is null
*********
2025-08-21 10:12:54,830-INFO-root-27272::webapp_internal::filling_date|867:: Filling Date: "21/08/2025"
2025-08-21 10:12:54,830-DEBUG-root-27272::webapp_internal::wait_blocker|2399:: Waiting blocker to continue...
2025-08-21 10:12:54,882-DEBUG-root-27272::webapp_internal::wait_blocker|2424:: Blocker status: None
2025-08-21 10:12:54,882-DEBUG-root-27272::base::click|189:: Click Type: ClickType.JS
2025-08-21 10:12:54,916-DEBUG-root-27272::webapp_internal::try_send_keys|8005:: Trying to send keys to element using technique 1
