2025-08-21 08:56:09,153-DEBUG-root-4140::logging_config::logger|188:: Log file created: 'Log\AGLMSCGPE09EKBH\TIR__20250821085609145.log'
2025-08-21 08:56:09,154-INFO-root-4140::base::Start|1175:: TIR Version: 1.20.30
2025-08-21 08:56:09,154-INFO-root-4140::base::Start|1176:: Starting the browser
2025-08-21 08:56:20,676-INFO-root-4140::base::get_url|1274:: Page is ready!
2025-08-21 08:56:20,679-INFO-root-4140::base::Start|1242:: Browser maximized to 1936x1048
2025-08-21 08:56:20,679-INFO-root-4140::base::Start|1244:: Screen size is different from default used in headless mode
2025-08-21 08:56:21,255-INFO-root-4140::webapp_internal::Setup|240:: ***System Info*** in Setup():
2025-08-21 08:56:21,256-DEBUG-root-4140::psutil_info::system_info|5:: CPU USAGE: 57.7%
2025-08-21 08:56:21,256-DEBUG-root-4140::psutil_info::system_info|6:: MEMORY USAGE: 90.7%
2025-08-21 08:56:21,257-DEBUG-root-4140::psutil_info::system_info|7:: MEMORY AVAILABLE: 9.26%
2025-08-21 08:56:21,271-INFO-root-4140::base::webapp_shadowroot|1374:: Webapp: 10.1.2-RC12
2025-08-21 08:56:21,272-INFO-root-4140::webapp_internal::filling_initial_program|437:: Filling Initial Program: "SIGACOM"
2025-08-21 08:56:21,272-DEBUG-root-4140::webapp_internal::wait_element|7652:: Waiting for element
2025-08-21 08:56:21,317-DEBUG-root-4140::webapp_internal::wait_element|7682:: Element found! Waiting for element to be displayed.
2025-08-21 08:56:21,507-DEBUG-root-4140::base::click|189:: Click Type: ClickType.JS
2025-08-21 08:56:21,516-DEBUG-root-4140::webapp_internal::try_send_keys|8005:: Trying to send keys to element using technique 0
2025-08-21 08:56:21,933-DEBUG-root-4140::webapp_internal::get_web_value|3193:: Current value: SIGACOM
2025-08-21 08:56:21,933-INFO-root-4140::webapp_internal::filling_server_environment|451:: Filling Server Environment: "CG7XJ1_HMG"
2025-08-21 08:56:21,934-DEBUG-root-4140::webapp_internal::wait_element|7652:: Waiting for element
2025-08-21 08:56:22,013-DEBUG-root-4140::webapp_internal::wait_element|7682:: Element found! Waiting for element to be displayed.
2025-08-21 08:56:22,205-DEBUG-root-4140::base::click|189:: Click Type: ClickType.JS
2025-08-21 08:56:22,213-DEBUG-root-4140::webapp_internal::try_send_keys|8005:: Trying to send keys to element using technique 0
2025-08-21 08:56:22,578-DEBUG-root-4140::webapp_internal::get_web_value|3193:: Current value: CG7XJ1_HMG
2025-08-21 08:56:22,620-DEBUG-root-4140::base::click|189:: Click Type: ClickType.JS
2025-08-21 08:56:22,638-DEBUG-root-4140::webapp_internal::user_screen|507:: Filling user screen
2025-08-21 08:56:29,387-DEBUG-root-4140::webapp_internal::wait_element_timeout|7755:: Element found! Waiting for element to be displayed.
2025-08-21 08:56:29,452-DEBUG-root-4140::base::scroll_to_element|750:: ********Warining scroll_to_element exception: Message: TypeError: can't access property "scrollIntoView", arguments[0] is null
*********
2025-08-21 08:56:29,893-INFO-root-4140::webapp_internal::user_screen|549:: Filling User
2025-08-21 08:56:29,923-DEBUG-root-4140::base::double_click|256:: Click Type: ClickType.SELENIUM
2025-08-21 08:56:30,183-DEBUG-root-4140::webapp_internal::get_web_value|3193:: Current value: BRUNO.ROCHA
2025-08-21 08:56:30,253-INFO-root-4140::webapp_internal::user_screen|609:: Filling Password
2025-08-21 08:56:30,294-DEBUG-root-4140::base::click|189:: Click Type: ClickType.JS
2025-08-21 08:56:30,404-DEBUG-root-4140::webapp_internal::get_web_value|3193:: Current value: 123
2025-08-21 08:56:30,404-DEBUG-root-4140::webapp_internal::wait_blocker|2399:: Waiting blocker to continue...
2025-08-21 08:56:30,458-DEBUG-root-4140::webapp_internal::wait_blocker|2424:: Blocker status: None
2025-08-21 08:56:30,542-DEBUG-root-4140::webapp_internal::wait_blocker|2399:: Waiting blocker to continue...
2025-08-21 08:56:30,615-DEBUG-root-4140::webapp_internal::wait_blocker|2424:: Blocker status: None
2025-08-21 08:56:30,616-DEBUG-root-4140::webapp_internal::send_action|10482:: Trying to send action
2025-08-21 08:56:30,628-DEBUG-root-4140::base::click|189:: Click Type: ClickType.JS
2025-08-21 08:56:31,717-DEBUG-root-4140::webapp_internal::send_action|10523:: send_action method result = True
2025-08-21 08:56:31,718-DEBUG-root-4140::webapp_internal::send_action|10524:: send_action selenium status: False
2025-08-21 08:56:32,790-DEBUG-root-4140::base::scroll_to_element|750:: ********Warining scroll_to_element exception: Message: TypeError: can't access property "scrollIntoView", arguments[0] is null
*********
2025-08-21 08:56:32,873-INFO-root-4140::webapp_internal::filling_date|867:: Filling Date: "20/08/2025"
2025-08-21 08:56:32,873-DEBUG-root-4140::webapp_internal::wait_blocker|2399:: Waiting blocker to continue...
2025-08-21 08:56:32,941-DEBUG-root-4140::webapp_internal::wait_blocker|2424:: Blocker status: None
2025-08-21 08:56:32,944-DEBUG-root-4140::base::click|189:: Click Type: ClickType.JS
2025-08-21 08:56:32,970-DEBUG-root-4140::webapp_internal::try_send_keys|8005:: Trying to send keys to element using technique 1
2025-08-21 08:56:33,039-DEBUG-root-4140::webapp_internal::get_web_value|3193:: Current value: 21/08/2025
2025-08-21 08:56:34,092-DEBUG-root-4140::base::click|189:: Click Type: ClickType.JS
2025-08-21 08:56:34,178-DEBUG-root-4140::webapp_internal::try_send_keys|8005:: Trying to send keys to element using technique 2
2025-08-21 08:56:34,300-DEBUG-root-4140::webapp_internal::get_web_value|3193:: Current value: 20/08/2025
2025-08-21 08:56:35,432-INFO-root-4140::webapp_internal::filling_group|920:: Filling Group: "01"
2025-08-21 08:56:35,432-DEBUG-root-4140::webapp_internal::wait_blocker|2399:: Waiting blocker to continue...
2025-08-21 08:56:35,514-DEBUG-root-4140::webapp_internal::wait_blocker|2424:: Blocker status: None
2025-08-21 08:56:35,520-DEBUG-root-4140::base::click|189:: Click Type: ClickType.JS
2025-08-21 08:56:35,613-DEBUG-root-4140::webapp_internal::get_web_value|3193:: Current value: 01
2025-08-21 08:56:36,764-INFO-root-4140::webapp_internal::filling_branch|1011:: Filling Branch: "01011001"
2025-08-21 08:56:36,764-DEBUG-root-4140::webapp_internal::wait_blocker|2399:: Waiting blocker to continue...
2025-08-21 08:56:36,839-DEBUG-root-4140::webapp_internal::wait_blocker|2424:: Blocker status: None
2025-08-21 08:56:36,843-DEBUG-root-4140::base::click|189:: Click Type: ClickType.JS
2025-08-21 08:56:36,945-DEBUG-root-4140::webapp_internal::get_web_value|3193:: Current value: 01011001
2025-08-21 08:56:38,278-INFO-root-4140::webapp_internal::environment_screen|784:: Clicking on Button
2025-08-21 08:56:38,278-DEBUG-root-4140::webapp_internal::wait_blocker|2399:: Waiting blocker to continue...
2025-08-21 08:56:38,349-DEBUG-root-4140::webapp_internal::wait_blocker|2424:: Blocker status: None
2025-08-21 08:56:38,353-DEBUG-root-4140::base::click|189:: Click Type: ClickType.JS
2025-08-21 08:56:39,368-DEBUG-root-4140::base::click|189:: Click Type: ClickType.JS
2025-08-21 08:56:40,389-DEBUG-root-4140::base::click|189:: Click Type: ClickType.JS
2025-08-21 08:56:41,411-DEBUG-root-4140::base::click|189:: Click Type: ClickType.JS
2025-08-21 08:56:42,432-DEBUG-root-4140::base::click|189:: Click Type: ClickType.JS
2025-08-21 08:56:43,458-DEBUG-root-4140::base::click|189:: Click Type: ClickType.JS
2025-08-21 08:56:44,487-DEBUG-root-4140::webapp_internal::close_screen_before_menu|370:: Closing screen before the menu
2025-08-21 08:56:44,558-DEBUG-root-4140::webapp_internal::close_warning_screen|1449:: Closing warning screen!
2025-08-21 08:56:45,629-DEBUG-root-4140::webapp_internal::check_screen_element|1255:: Checking screen element: "Atenção": True
2025-08-21 08:56:45,821-DEBUG-root-4140::webapp_internal::wait_element_timeout|7755:: Element found! Waiting for element to be displayed.
2025-08-21 08:56:45,941-DEBUG-root-4140::webapp_internal::wait_blocker|2399:: Waiting blocker to continue...
2025-08-21 08:56:46,126-DEBUG-root-4140::webapp_internal::wait_blocker|2424:: Blocker status: False
2025-08-21 08:56:46,126-DEBUG-root-4140::webapp_internal::send_action|10482:: Trying to send action
2025-08-21 08:56:46,138-DEBUG-root-4140::base::click|189:: Click Type: ClickType.JS
2025-08-21 08:56:47,176-DEBUG-root-4140::webapp_internal::send_action|10523:: send_action method result = True
2025-08-21 08:56:47,177-DEBUG-root-4140::webapp_internal::send_action|10524:: send_action selenium status: False
2025-08-21 08:56:47,177-DEBUG-root-4140::webapp_internal::close_coin_screen|1385:: Closing coin screen!
